,playerID,Player,H,HR,ER,BB,SO,HBP,R
602,rodrijo04,Joely Rodriguez,51.575338935107666,5.598032055467907,26.770027226003236,23.392977088159196,56.54480506474983,1.731574990430874,29.646659282312058
325,hoffmje02,Jeff Hoffman,53.08184755907399,7.810388607887363,27.738013353758152,26.822510988989986,56.3934694166025,3.4334672485250524,30.716733590973934
252,garream01,Amir Garrett,44.32232964244091,5.9647416792523185,27.803183085419903,27.076801628718233,56.34393105063133,2.9353846258224667,29.749571733000376
756,wantzan01,Andrew Wantz,45.71185358201227,7.864687906815914,23.58516210522946,20.8966037693912,56.33496374595194,2.880380090523721,25.72859709052846
110,castada01,Daniel Castano,69.95457788570891,9.430080630068865,32.28154889201112,24.187566162625945,56.194902072057474,3.3750515312178377,36.695891049111125
422,loupaa01,Aaron Loup,52.83458529884873,5.6086068314022235,23.301601567978,21.529539814054473,56.154199337726254,5.193587332214473,29.623540777705838
608,rogerty01,Tyler Rogers,67.89165954976554,6.024805727225355,28.59088820200418,21.342136874494717,56.12406784535209,4.526855751274994,31.989632161614782
273,gonzach01,Chi Chi Gonzalez,78.56647974113523,11.992248170398092,43.680456559134704,24.641666171611178,55.96160225284722,3.730778077325937,45.61791437388935
181,diazjh01,Jhonathan Diaz,54.10293102784329,7.055253562604318,26.53646182197412,25.132192700139942,55.944990134632036,2.680308117245776,28.599267112004878
81,brasiry01,Ryan Brasier,58.20712661573898,7.982166250340338,30.38801886954842,18.322358578332082,55.9202388154245,1.9011098378395657,33.681569233450325
557,perezci01,Cionel Perez,48.85480592733373,5.732699726096876,21.03788325586303,23.570568113741707,55.65327258141439,1.8286324621900927,23.97569399524942
512,nanceto01,Tommy Nance,49.56210834530597,6.9340326040194045,26.88004302494009,21.68828846325992,55.36166016422234,3.6277367139484076,28.58617347303306
593,richaga01,Garrett Richards,65.51647534243756,8.171877528658898,33.39031959780744,24.893917239147967,55.30375946209373,3.0891455997173964,37.42041386960279
540,overtco01,Connor Overton,56.75304484512396,6.985171598759551,28.444575672777038,23.715102957266385,55.23446858112624,2.2074868912261123,30.41955700148956
570,pocheco01,Colin Poche,47.21274253720798,8.23931266906017,24.535289334053775,20.038823895151836,55.11652411813232,1.974733927825392,27.487683225038186
3,acevedo01,Domingo Acevedo,50.58651980344043,8.24702182921824,25.109274757526848,19.11292964359199,54.88410134907739,2.7185743548655705,26.920741572900962
408,leonedo01,Dominic Leone,52.3159957692791,6.403583473029715,22.9454106532292,23.34024583805624,54.857606549656566,1.6040604933444718,26.104552964603702
345,jacksza02,Zach Jackson,39.436259809766725,4.325780985389441,20.18850045446335,23.533441793576635,54.64650664824736,2.2860900242207673,22.323247351491045
232,florody01,Dylan Floro,52.95838672110087,5.428566792937194,23.22501275397563,20.465013330407555,54.62969765269729,1.3590124854391756,27.03012363627884
223,festama01,Matt Festa,45.70011888516021,7.791141676892546,23.94592213310287,18.35715395245785,54.30407204009767,2.3314724374438742,25.75229027489497
47,barnema01,Matt Barnes,44.81674890809471,6.18323980368913,23.807066279321898,21.64880551600249,54.220832037981026,2.829375151355919,26.482665846299035
579,quijajo01,Jose Quijada,39.519275306495054,5.947495039118839,22.327529981166503,20.98332775930128,54.173954730981656,2.40793615623063,24.252969004084836
449,matzety01,Tyler Matzek,41.751813491576634,5.131523733836342,21.803397370616928,26.873386041176616,54.094032860307856,2.5041161535472147,24.352584946963113
681,staumjo01,Josh Staumont,43.82146184291698,5.664224147396583,24.413474259144515,24.678370215709545,53.81960051314713,2.232500284728613,26.497922996132782
665,smithdr01,Drew Smith,44.80783272743177,8.41605254858966,21.56167908244363,19.01302767082712,53.61956449536411,1.8377510885431187,23.352262206441143
90,brogdco01,Connor Brogdon,47.82148791712057,6.9705592965859955,22.392473377804663,17.511704046697115,53.5804612917789,1.8440747961658706,24.59608008997717
633,sanmare01,Reiver Sanmartin,58.08645402451715,7.244670708804225,30.721072607968605,23.5202840516905,53.428586398610264,1.620290941005886,33.325016612741514
364,kellyjo05,Joe Kelly,43.75799650662489,5.0134240497452796,24.209882577038535,21.707309900551554,53.41052069771901,3.2069947070624507,26.297777608778507
106,cabrege01,Genesis Cabrera,45.69795581283165,6.695312551681796,24.970549797187562,24.066695886401497,53.347225255935406,3.821968574644523,27.08010105859502
416,longsa01,Sam Long,52.98046908436488,8.480920416442912,27.43990249205763,20.81516027050932,53.346115592139896,2.714409561042906,31.58556708725573
356,junkja01,Janson Junk,52.32354161259004,8.153070831636043,26.06550521515962,18.56583580587833,53.22262265669414,2.1970904728973917,29.350695675765564
617,ruckemi01,Michael Rucker,52.22346251801684,7.86829806889191,27.304971293330446,20.562752031608166,53.21208137714963,1.9544123479205484,29.68513520265376
229,flemijo01,Josh Fleming,67.41692091522067,8.216276177409188,34.27277179823769,21.407219654257837,53.205456563070435,2.432111168341609,39.16106555152338
454,mayzati01,Tim Mayza,48.07616519254869,7.129493303170931,23.019097684610443,16.972196279958176,53.20523184990852,2.3831052592470603,25.13747037320086
214,familje01,Jeurys Familia,55.01304951162672,7.952728520327469,27.902874645632604,24.032499279842455,53.18471394535656,2.6449700333771267,31.307260231533526
368,kenneia01,Ian Kennedy,55.85893610289175,10.724896541338387,28.72677329595181,21.87533288810055,53.14572109232847,2.273845217218844,31.493527475341345
197,edwarca01,Carl Edwards,51.63080418981745,7.857777391416268,23.7079144574456,21.98215989533531,53.11938579784939,1.9678816552028604,26.265424968195315
263,gilbrlu01,Lucas Gilbreath,44.274349696366976,5.3934253868224635,22.73549699012394,23.56613665872175,53.055976234309554,2.878363556281053,25.033377640419374
186,dominse01,Seranthony Dominguez,42.550676030254685,5.469869120792977,20.68795852422453,19.599515289246792,53.04998283321057,1.9312296188656433,22.46729670137988
215,farmebu01,Buck Farmer,47.8901434835031,6.647104624145055,25.859901573685587,23.587939888277376,52.87262520356896,2.8015922326720646,27.430718409082296
630,sandlni01,Nick Sandlin,39.315774800984734,4.801403977846873,19.06796442223873,21.972346564622697,52.806995695221545,3.2528954903251037,21.838306826196888
397,lametdi01,Dinelson Lamet,41.4941120711925,5.868583462957886,22.649720322392632,19.82451573712968,52.661565970196264,2.9916888067471965,24.32839314525979
404,leedy01,Dylan Lee,44.551392365288805,6.072615681553419,19.282565910512286,15.102250701933382,52.63128929993189,1.5573592838333503,22.154634313019724
554,peralwa01,Wandy Peralta,51.40916895364295,5.9628560588242285,23.52704225007022,21.463461921118114,52.62500929999144,2.1371448906293824,26.785305963044618
638,sawamhi01,Hirokazu Sawamura,51.02739321799503,7.146202334541526,24.322400919048732,26.744595081675623,52.49950385107835,1.8735008152698043,27.58540325600768
393,kuhnejo01,Joel Kuhnel,54.66160837548951,7.266256816724776,30.026721576617412,16.787308680254604,52.43081458348783,3.438062871030917,31.45779741907633
724,toussto01,Touki Toussaint,44.18061068088131,7.912662735522716,26.353209445463303,24.05526435756305,52.2059291967355,4.702208288476321,28.760265717282923
413,loaisjo01,Jonathan Loaisiga,49.75361680393722,5.332711388629831,23.126345231059652,19.3679539298111,52.16841413427245,2.3067556823247792,25.78052092949335
385,koenija01,Jared Koenig,59.22533084329979,7.353586122072498,31.795526557437174,22.876045352608013,52.072867106326214,4.5861612803804315,33.69844659546755
699,suarero01,Robert Suarez,40.113486447848054,5.473871784526478,18.87577564798369,19.259684624497055,51.968515604845436,3.04403913195266,20.657637970068745
134,clarkta01,Taylor Clarke,53.3598682672912,7.055013889902439,26.17941160966714,17.37564496587942,51.89036126862406,1.6404130768873306,29.295643337063698
468,megiltr01,Trevor Megill,52.270987837799986,6.8256696581789775,26.865955915807238,18.509643740400175,51.7074551632154,2.0371585501556626,30.346813170134887
410,litteza01,Zack Littell,49.673154078623604,8.02017651596129,25.01470985090281,19.209170048351258,51.600622715606875,2.15631565766616,27.02096286525731
430,machaan02,Andres Machado,53.48115959643167,7.303656431249105,24.792727465388165,23.62347217252789,51.57651706663566,3.349565270412842,30.298039452898834
191,duffety01,Tyler Duffey,48.44351353981539,7.004638136780357,24.5524153832617,20.66961045656422,51.31797906624933,2.1271686893738764,26.427133598032594
58,beedety01,Tyler Beede,63.110411894975336,7.4624284883712155,31.805008283908215,25.17340294520276,51.10153496806411,4.143303894872798,34.246768037556386
498,moranjo01,Jovani Moran,38.043867410272554,3.781578003219471,18.611697322258788,18.602050035063506,51.07928392137615,1.4643024563981124,20.271665863561054
298,handbr01,Brad Hand,47.815528311577424,6.009030920093233,22.812546282701106,22.567384979447727,51.00254778078793,4.564850204747515,27.723482198741586
783,wilsost02,Steven Wilson,43.48208348632837,6.7171320820191855,21.50321658757986,19.26010985082616,50.99204970675535,2.7269361667984575,23.698042430311805
627,sanchcr01,Cristopher Sanchez,50.19370585971201,6.586880060317349,27.176962170247275,20.880916834122658,50.964593038318256,3.246092275162577,28.944641772750863
234,fostema01,Matt Foster,48.14208476983835,7.5280925791823545,25.41440639210953,18.884604960961006,50.84904947025302,1.7576711520641508,27.84472698068599
761,weavelu01,Luke Weaver,53.34033097553044,6.667947864593465,28.257816543283887,18.369999071166056,50.75013837908475,2.3634990660182167,30.849208209718693
678,stammcr01,Craig Stammen,54.878583639797164,9.000722818357508,25.541225513615963,15.650356263726495,50.59890438998768,2.68457146583513,27.578132116383674
585,ramirno01,Noe Ramirez,47.367965243684914,7.62394444900094,26.148072974110804,22.740586299063,50.461130187527445,3.17344116201638,28.835551436519342
436,marinro01,Ron Marinaccio,36.61787206680968,4.609792451281553,17.671597426306043,19.850785422447622,50.3784463703221,3.686268485057501,19.766469538827675
720,thorntr01,Trent Thornton,51.227199960006,8.537131197054764,26.002833201289736,19.537557048518412,50.13149619004564,2.564219768916426,28.73396641377699
701,sulseco01,Cole Sulser,45.15652107634595,6.363061921201424,22.742542284264644,20.263134702432815,50.127602208805826,1.269598505366743,25.313449592343577
279,gratebr01,Brusdar Graterol,46.945608586323,5.187002148254156,23.169702641013423,16.6049784955354,49.997417657975696,3.7377654734528103,25.36451334045908
403,leclejo01,Jose Leclerc,41.355188530254,5.794886383654255,19.913028381780265,19.32005114406078,49.91214806484926,2.6479763138751884,22.042570896161173
549,payamjo01,Joel Payamps,55.762529438365064,7.4500606974582,24.24569968234609,19.339170011387292,49.814206941198776,2.3105261766825436,27.61212206552148
803,zerpaan01,Angel Zerpa,47.62763533436385,6.89954320336209,21.862499967680463,18.41365724106444,49.74513503599967,2.236458274189245,25.076441917590852
471,melanma01,Mark Melancon,59.05361619632819,6.3043092329928045,26.44195815134909,23.209997872284873,49.36754253067228,2.138629347530594,31.40741145034954
120,castrmi01,Miguel Castro,40.64286268214608,5.518265542034616,20.91645330396663,22.335190333926715,49.3501522340815,3.5081727660555577,23.4492801556257
453,maytr01,Trevor May,41.60909306080831,6.793256680152405,20.958430618740095,16.78355428428652,49.20435784443824,1.222820583317016,22.86888952404094
396,lambeji01,Jimmy Lambert,47.368423266495775,6.211734181919153,22.71870092326487,21.626998584981592,49.10744305854318,2.3974188200444053,24.473369664803442
684,stephja01,Jackson Stephens,48.533166902254614,5.23171177350585,23.132393860254627,20.509033780517296,49.03906210748242,2.7418213797477127,28.366151153883965
402,lawreju01,Justin Lawrence,47.217861878140816,4.878793273698519,26.644399614942124,22.866754138406936,49.02855249680873,1.817357348860356,27.969099467230983
442,martibr01,Brett Martin,54.91698249460297,6.154712041825905,24.777241861035595,19.616320152088335,48.869882200897806,1.3568399697189553,29.31223028376242
381,knebeco01,Corey Knebel,42.56981339503393,6.018427972252902,21.562245247228553,22.875518224335366,48.78442160192847,2.1009852574683556,24.723377893970056
98,bummeaa01,Aaron Bummer,40.17352750415651,4.590090085738898,18.21732350442939,18.419790903229416,48.474847788974664,2.611957778340356,21.638878502822372
390,krehbjo01,Joey Krehbiel,50.120182977517054,7.649485155551035,24.807755253708486,19.504601909096152,48.44250346677124,2.6864636876898422,27.337772911520435
39,banksta01,Tanner Banks,45.484731313484055,5.933216893915834,21.40579301051161,18.417897399751464,48.41289315848896,1.9637930943922486,25.463032541397027
212,fairbpe01,Pete Fairbanks,35.82363621287935,4.222089459573534,16.427582220019943,15.387695855387976,48.36991523293488,1.6166428456791644,18.550274715192632
757,warrear01,Art Warren,41.263626940413076,5.992168612771697,22.648793043276644,19.72952179313774,48.34484791453039,2.3200338564112406,24.927849122524048
717,thompry02,Ryan Thompson,45.61599463270713,5.9684888894579124,21.667675245848102,16.36014711282428,48.17440145979621,2.417502875042536,25.394110271783823
632,sandsco01,Cole Sands,47.99979180873501,6.214332956728109,24.777120606567003,18.487643787774473,48.16440500305969,3.875650970346727,26.80249220220025
233,foleyja01,Jason Foley,57.14040326613973,5.003395649501991,24.694705491831833,16.736843215028465,48.16086906460433,3.0271532165945874,26.46719023541583
639,sborzjo01,Josh Sborz,41.4283622981471,6.216883706667188,22.177224706187445,19.417575331110502,48.046836077157884,1.294649942731563,23.912256102921216
689,strahma01,Matt Strahm,45.15460536140706,5.912243103248228,22.220561337081527,17.40671291826614,48.02128039036014,3.7604310509952974,25.25085560152245
336,hudsoda01,Daniel Hudson,36.73309597760361,5.820742627948856,18.482055070865474,14.936559021037644,47.654480879869425,2.1163638040182766,20.540520866185318
582,raineta01,Tanner Rainey,38.63409087456891,6.6934518720242195,21.536214899453647,19.56591178192721,47.46096953706806,2.0293155476711924,24.421549488299554
144,colomal01,Alex Colome,56.820462723168916,6.7991287639130755,28.09596417391037,22.324633961916494,47.426853064059,2.2619672907026764,33.48070065581835
1,abreual01,Albert Abreu,42.82174029795295,7.110553182391504,22.205134093215094,21.635077153288695,47.23382646434022,3.093243872581715,23.86333529791553
149,cottojh01,Jharel Cotton,44.22278254922681,6.609302012718144,21.809083955614614,20.76750518938505,47.16960669315567,2.5587426520581404,24.099626764890637
124,chacijh01,Jhoulys Chacin,54.300779153602186,7.7440450647551735,32.589313370383756,23.24103619689482,46.98230158194648,2.0136058249629616,35.30080246806574
52,baumami01,Mike Baumann,55.284106994480595,6.518298018971601,27.421512118452686,18.786518148447684,46.93375997272355,2.9304481740683594,29.745477405061376
575,priceda01,David Price,52.44637416788179,7.164038178348203,22.854890680240466,18.222298926411586,46.8938411611163,2.172050429836984,24.459198027471412
562,peterdi01,Dillon Peters,50.038066982393296,6.936170111118113,25.812291967544414,20.979768302423054,46.88343091117768,1.8741379763428423,27.639004808185152
21,alzolad01,Adbert Alzolay,38.849145549121594,7.0962499760838975,21.422713637449945,14.552830477071703,46.86398070918817,2.1212019502436985,22.714601144737163
490,mollsa01,Sam Moll,41.60185843034033,5.906470629512422,19.839230966205516,20.067088877253703,46.83847459195359,3.037109892585119,21.897035461911585
440,marteyu01,Yunior Marte,45.96789950651107,5.763955081035848,24.793853511481384,19.359303675072237,46.64849284595698,3.7311951201780116,27.283148158682803
586,ramiryo01,Yohan Ramirez,39.45223131242597,6.430229365545325,21.6778214803677,20.91865901657587,46.64680619874897,4.269592730316864,23.29758362107031
322,hillti01,Tim Hill,50.96526277917067,6.151433804169992,24.54240232072274,19.91125412758904,46.58692479242964,4.063424281927514,28.135720072952175
375,kingjo01,John King,55.56860741347916,6.2390476483287385,25.227561798486192,18.026561967005545,46.572169169521025,2.8129115469094357,29.18223381869854
481,millsal02,Alec Mills,59.900110254386064,9.61762907981739,32.32182498972994,18.2853881951646,46.41266428100778,3.567426772293022,35.176414196923155
259,gibauia01,Ian Gibaut,42.563919600338146,5.451348176257392,20.88796811824258,18.184194974947147,46.25366420758705,2.117701145394965,22.294019037832342
72,bleieri01,Richard Bleier,58.15062714628318,5.599932227892019,24.103560700084582,15.396792355973645,46.15872151953872,2.481199466455513,26.42536501621977
789,woodfja01,Jake Woodford,52.69208848116153,6.051325919556344,23.59685946965911,18.94057163464188,46.01860169775652,3.2732159122334954,25.491493147535433
17,almonye01,Yency Almonte,40.29084528853205,6.033159421410766,21.934824660904823,18.8351938839397,45.913206460487714,3.543337021830964,23.855566124550958
68,birdja01,Jake Bird,45.21140573539861,6.489598483724087,23.68014577622946,19.706747549452686,45.8796547596938,2.998893784914557,26.166204645343036
444,martico02,Corbin Martin,47.7829446041481,7.059386947762583,25.803948749095042,21.21960912155219,45.833409931134796,1.9786710531677705,28.129649849670653
27,aranovi01,Victor Arano,45.1250197579715,5.658265652946824,21.48439058690426,15.404494327744404,45.79313355519407,2.9467829332960944,26.06864073205407
216,farrelu01,Luke Farrell,46.559842951042505,7.018672978907854,23.73702938744101,19.653910741418215,45.73971868457952,1.8488032378729504,25.646944750702424
299,harvehu01,Hunter Harvey,41.023224112038434,4.5970378272422785,18.646731238152583,15.770405397831501,45.68155128634458,1.574037096488472,20.52127585949005
576,pruitau01,Austin Pruitt,49.87622838493729,8.829344911688326,25.47747404224927,15.233181135877041,45.63040682057803,2.240507824160476,28.063818965031853
461,mcgeeja01,Jake McGee,46.32489788808297,6.9799834115873125,24.944327209041507,15.72861849372821,45.55892998466024,1.7152188270022821,27.810909730112623
277,gotttr01,Trevor Gott,42.2711575738021,7.608231558564054,23.05586780656763,16.40853032067048,45.55599660714681,2.708902464002083,25.847665905271125
764,weemsjo01,Jordan Weems,41.56687084314543,6.786820468166409,24.26966583860237,17.087937596562533,45.47469916714178,1.69510799208654,25.927740388223672
92,brownhu01,Hunter Brown,39.204379003985764,4.461226668346891,16.986293332359807,15.716058722669855,45.45307952933126,1.749892052767709,18.563351844220627
500,moretda01,Dauri Moreta,40.08626793929559,7.678047024037828,22.349278807834725,15.945863213212968,45.270996571737264,2.930783887421962,24.0657373696879
520,newcose01,Sean Newcomb,43.40303413073767,6.856319822226757,26.707719718326082,22.574073202847146,45.18003795312609,2.109725671050741,28.242897767831778
555,peralwi01,Wily Peralta,51.235326541430986,6.576756240014316,22.016074842617815,24.666214247753217,45.17188146212045,2.4098417337061395,25.27102726173463
573,poteeco01,Cody Poteet,42.588366466085176,7.2199190491440906,22.746079262856902,19.20916253878567,45.13186782048697,1.5405701005995587,24.115959421785146
612,romerto01,Tommy Romero,43.86602370029805,8.59671724825212,23.67158324197741,19.31116976152945,45.06534229442647,2.0421162230931285,26.477721159030366
572,popza01,Zach Pop,47.9502977116467,4.81141267856303,21.299786465374833,16.083467891653434,45.063484495483905,3.5906949627195064,23.608732998429904
14,allarko01,Kolby Allard,46.072304822957776,9.947507262738883,27.976709590028054,15.764445359633424,44.98923339897467,1.9916911740796706,29.685432278647
224,feyerjo01,J. P. Feyereisen,34.476535403227835,4.990450083000663,16.717984804447873,18.863642140237744,44.927450474060066,1.4438321932771996,19.431045717343
480,millety01,Tyson Miller,46.448291043971246,5.9955139998300995,25.823735051181224,19.53001934966033,44.669338939377376,3.0291224294676065,28.154667915515958
221,ferguca01,Caleb Ferguson,36.470307744607545,4.563499588332193,16.47866957808173,16.79547159301847,44.66228485823968,2.129927699366191,18.564507492215018
129,chiriyo01,Yonny Chirinos,43.579906089603256,5.849322051755477,19.808294065576785,16.520941138065467,44.37613081854374,2.8780986886899713,21.806207257423225
488,misiean01,Anthony Misiewicz,43.86129170669984,6.083076055948743,21.9470116743126,15.658409019397064,44.33748655745234,1.5382956817257687,23.719217957860696
40,banuema01,Manny Banuelos,40.348302967393046,4.634120175031031,21.37524139982705,18.86293475138084,44.26812070155716,2.6191365998615215,23.845141274079268
514,naughpa01,Packy Naughton,47.908867094416145,5.75814340215191,23.826663510821877,16.95641763278436,44.23840294990144,2.098580386294477,25.64595613392229
306,hembrhe01,Heath Hembree,40.11514866253972,8.109450986689293,24.97190035542488,19.14121356160249,44.219089076389224,1.781920193430396,26.887120856999207
597,robleha01,Hansel Robles,41.41240837334312,6.588578426659813,23.948883750209593,20.831672303554452,44.1350204772451,2.237070893541395,26.872110135275353
377,kinlety01,Tyler Kinley,39.07027996280123,5.636697992577368,19.73603375019316,16.381474289176445,44.124208304220055,2.09930754592802,21.68844570393885
177,detwiro01,Ross Detwiler,42.3701451984285,7.061299784386379,21.62693718663753,16.791675056181226,43.95527469766779,3.7932912809067387,23.0396741628281
127,chargjt01,J. T. Chargois,39.696649038721965,5.9709329899161165,18.690007928141956,16.694590302432733,43.84849295912089,3.397508110459799,20.493149821239577
284,greench03,Chad Green,33.868100398725495,6.105657918326511,17.43004574264729,13.118768156878897,43.74550409560619,1.109988990736993,19.40315797340167
456,mccarki01,Kirk McCarty,46.06075917005985,8.64585917551669,22.981992103504403,17.442812224548657,43.59098817148962,2.0721718103023226,26.078021998858638
669,sneadki01,Kirby Snead,49.58091572369549,5.680845852284609,24.755740230083077,19.43531286567775,43.55478811116056,2.4592115865643147,27.0649457138116
447,martise01,Seth Martinez,38.41814097694302,4.900426847490204,18.189519639158522,16.651203248383016,43.29693172847471,1.8500191675840028,19.89072379349561
696,strzepe01,Peter Strzelecki,37.781304878755556,4.496986509715198,17.589511353310726,16.184182622294465,43.04538561983487,1.8386764199114365,19.633378806881097
353,johnspi01,Pierce Johnson,34.27774739235202,4.71367649886277,17.304679835733076,16.405955532201215,43.022324231668584,1.3397708417614382,18.4107710279901
267,ginkeke01,Kevin Ginkel,40.74069669712611,5.604298106703211,21.069109530240915,17.442065376682237,42.99386411872695,2.0429302287190527,24.078712850337112
192,duggero01,Robert Dugger,46.03962504304756,6.8948595765866365,25.483814135940012,17.46101863467907,42.84215024846309,1.809349193576988,27.707110471441933
132,cisnejo01,Jose Cisnero,37.47773799020163,4.514407321112279,17.72402797140494,20.960326591481774,42.81953575301765,2.498281793321125,20.712510054110425
502,moronre01,Reyes Moronta,38.747850277693985,5.835194843921429,20.36634782316712,17.315476508599755,42.68280064795839,2.1965896947666965,22.414346869306733
656,shrevch01,Chasen Shreve,39.63477172886718,6.770559263101118,21.757396920989628,18.48878503768124,42.602560056621265,1.4252863766896806,22.941696906717723
38,bandaan01,Anthony Banda,47.370409073148885,6.2703871188999285,23.156523261380027,17.4449624404793,42.590747765912056,2.613015785533256,24.884322142121125
635,santito01,Tony Santillan,35.89049762319684,5.014360230024955,17.8350835591872,16.782669268086316,42.384893521918706,3.732109261489818,19.697630042636675
44,barlojo01,Joe Barlow,36.99550830528709,5.731047655497211,18.876708618735567,17.089744441990387,42.36820087991149,2.679982316840993,21.938919362018346
787,wittgni01,Nick Wittgren,45.343687421448436,6.497279935123183,24.429302910785488,15.867552593865568,42.04076927280101,3.2182630901027096,26.087785265170474
62,bendean01,Anthony Bender,35.258721866004706,5.0994938371899625,16.942229742460007,15.057222726889176,41.972766007311265,2.6091529756190237,18.566818246874973
516,nelsoky01,Kyle Nelson,39.13046956177779,4.284981010973278,19.54506925944708,17.67852000847293,41.96023594938984,2.973020155435744,21.21379610893674
83,brazohu01,Huascar Brazoban,37.22043829044971,4.866150206312249,17.649084879319563,18.3667355235304,41.924021531209924,2.1975713265011354,19.699874662251908
159,cuasjo01,Jose Cuas,41.960853155211105,4.540681175611663,19.175453346887277,19.553176990377494,41.375121520428316,3.6310029345676496,21.59424527307447
69,blachty01,Ty Blach,49.193132412537075,5.603052096738171,25.735872829756946,15.907803035960695,41.27914835192363,2.358795109890044,27.186914445510855
499,morejad01,Adrian Morejon,38.41274596989218,6.053841317118714,19.340978846370813,13.882757443999179,41.24117885117014,1.6967389083914712,21.314162306076504
138,cleavga01,Garrett Cleavinger,34.05266335918067,5.1839606013848405,17.21272256617443,14.819062380761876,41.07734632400332,1.88577067989184,20.104594408148596
163,danisty01,Tyler Danish,42.697815655693894,6.379838708932211,22.20857055570104,15.411760685282628,41.05430093246183,2.9481729418173286,23.937217795551508
534,ortegol01,Oliver Ortega,40.17034121009881,5.634877918015964,19.135355514860315,17.092874082356065,40.95514903195608,1.9955454250402775,21.767038864840426
769,wendejb01,J. B. Wendelken,40.41261923395356,5.5769529296016405,21.374391794313354,18.893003316504004,40.89753689081983,1.5610912173363327,23.65551084500416
799,youngal01,Alex Young,46.83957029482268,6.630197857160115,23.15023273787561,18.624946471405075,40.858491790028204,2.161792179203393,26.460776302717676
351,jimenda02,Dany Jimenez,36.0732402392014,4.494444628325598,18.372238277611103,17.563446714493455,40.743474918841834,1.484853153571027,20.760840083413306
719,thompza02,Zack Thompson,35.66475607185092,4.936857105934527,16.835585073786724,16.115178910677194,40.682636181727695,1.5139189836517812,18.558470560825462
379,kittran01,Andrew Kittredge,36.70395753836072,5.691319258668936,16.188711251857946,12.481615528198917,40.460540998247225,1.7509587382290384,18.33828376895256
655,sheffju01,Justus Sheffield,45.90801836401402,6.1599574640913515,24.92750476618288,19.688791611208583,40.43596963760005,2.5711138590592415,27.43537487968395
301,headlo01,Louis Head,39.5264927434342,5.328539040909477,20.930365951026833,16.75434926005291,40.41536915255972,3.568189487758944,22.34926373277002
777,widenta01,Taylor Widener,38.92147204434189,6.578818829291309,19.448480555491187,17.441948450432744,40.41205744425404,3.4132272443075475,21.412030998483964
571,poppese01,Sean Poppen,40.95270815908058,5.62260575139707,20.26441388807013,16.209044444921993,39.89215031717268,2.307751541743936,22.839011114209825
615,rosenke01,Kenny Rosenberg,38.17969565176121,5.061692036297782,18.91594475236837,15.881997145112551,39.571611872431895,1.8164319313922859,20.553919493417837
605,rogerjo01,Josh Rogers,44.40889214007601,7.9388983823610735,22.835415638039198,18.702571954342485,39.55469635276942,2.0130360149840003,24.20032659211167
151,cousija01,Jake Cousins,29.257887080265647,4.303582931287067,14.785933653454027,15.443364124213135,39.149938873123254,2.6179837658799157,15.896999335931465
239,frypa01,Paul Fry,32.556365054541004,4.295403393773961,19.603453277162178,18.18994646470246,38.959662654587774,2.4986716824121236,21.336156227479908
318,hernajo02,Jonathan Hernandez,35.681034270112065,4.428522105123526,16.833034800301238,16.282141617056908,38.95771307584853,2.100786821966092,19.301579787100835
255,garzara01,Ralph Garza,43.10901659848503,6.077519107347479,19.79982797034098,18.555868325381642,38.92049634843666,2.2561295049854584,22.009550623296732
482,millswy01,Wyatt Mills,38.85312803617462,4.225241640691038,21.071660672471126,16.210346280682252,38.88093672389723,3.2715318465483,22.332753748533896
474,merryju01,Julian Merryweather,40.44872186763515,5.972941639693526,22.037961930338717,14.398965649120875,38.81002693589969,2.304816147719615,23.308554703950907
293,gustaja01,Jandel Gustave,37.33257657852523,5.429048073856202,18.46034020264307,15.024952052440659,38.430294932738015,2.919331955286925,20.683490369783545
382,knehrre01,Reiss Knehr,36.814502265010994,4.893194227690747,19.92527859282057,17.24779184264857,38.40743384992913,3.352935267605447,21.25223896969866
795,yajurmi01,Miguel Yajure,40.66348180076256,6.21956069875766,24.45210603976811,18.007556924811613,38.23512035756783,2.4237168375339313,26.389620081565106
74,borucry01,Ryan Borucki,36.18621354927046,6.46517230912378,20.26359029905773,16.567598823887604,38.21070086027783,2.124857692407243,21.63252575531947
658,simslu01,Lucas Sims,27.99917437999002,4.35051970529761,16.654359275009234,13.781418949230652,38.06385150324539,2.2782839044295935,18.370206029329026
323,hjellse01,Sean Hjelle,37.22884320684645,4.571159389870962,18.230331572099583,12.922693532421675,38.005806866124956,1.733063908033798,20.48849452735501
157,cruzfe01,Fernando Cruz,33.221947958615246,4.404416183570732,15.342605563018155,14.946513045240614,37.87213449614554,1.954104994259397,17.1396832960834
744,vespini01,Nick Vespi,36.583181546291115,5.330604736277619,17.214557708790053,13.155896608197954,37.78485581134203,1.7643387992053914,18.50316399694049
613,romose01,Sergio Romo,38.74453856524817,7.192092579797251,22.196023996463644,15.218291807600634,37.75035751017203,1.8514554588348313,23.716614585755405
276,gosean01,Anthony Gose,31.543612327660025,4.949888068188883,16.802078595511723,15.341629362276302,37.52339506448375,1.7258988422550436,18.70934309705534
11,alexasc01,Scott Alexander,39.30361777074958,5.496376582727663,17.739567868359476,14.60945743203517,37.46780703506072,1.8817596908895025,19.67849723036318
173,delosye01,Yerry De Los Santos,33.772324294554494,4.585056892170602,17.623287868819087,13.964396920842756,37.44583242895685,1.7383328688363227,20.219305825524557
